store_id,item_number,ordering_day,delivery_day,purchase_price,suggested_retail_price,profit_margin,tags,category
store_a,1034,2024-05-17,2024-05-18,0.88,1.55,0.4646,,Vegetables
store_b,1029,2024-09-21,2024-09-23,0.56,1.11,0.5134,,Vegetables
store_a,1026,2024-01-25,2024-01-26,0.43,0.88,0.5091,,Vegetables
store_a,1002,2024-02-14,2024-02-15,1.18,1.94,0.4072,,Fruits
store_a,1038,2024-06-15,2024-06-17,0.84,1.56,0.5022,price_change,Vegetables
store_a,1024,2024-09-03,2024-09-04,1.3,2.54,0.4564,,Fruits
store_b,1023,2024-10-23,2024-10-24,1.99,3.39,0.4437,,Fruits
store_b,1028,2024-10-10,2024-10-11,0.29,0.58,0.5002,,Vegetables
store_b,1012,2024-08-23,2024-08-24,1.59,2.99,0.4742,,Fruits
store_a,1044,2024-08-09,2024-08-10,0.57,0.99,0.455,,Vegetables
store_b,1002,2024-01-11,2024-01-12,1.16,1.95,0.411,,Fruits
store_a,1039,2024-08-09,2024-08-10,0.91,1.82,0.4896,,Vegetables
store_a,1099,2024-08-01,2024-08-02,1.46,2.49,0.4247,,Fruits
store_a,1007,2024-07-25,2024-07-26,1.31,2.45,0.4889,,Fruits
store_a,1045,2024-08-14,2024-08-15,0.71,1.26,0.4677,,Vegetables
store_a,1041,2024-12-02,2024-12-03,2.42,4.42,0.4441,,VEGETABLES
store_b,1004,2024-05-02,2024-05-03,1.54,2.94,0.4789,,Fruits
store_b,1017,2024-03-30,2024-04-01,1.38,2.46,0.4378,,Fruits
store_b,1015,2024-03-16,2024-03-18,1.16,2.34,0.4783,,Fruits
store_a,1041,2024-10-17,2024-10-18,2.4,4.46,0.4644,,Vegetables
store_b,1099,2024-05-09,2024-05-10,1.43,2.54,0.4239,,Fruits
store_b,1010,2024-01-12,2024-01-13,1.77,3.54,0.4723,,Fruits
store_b,1023,2024-01-06,2024-01-08,1.93,3.46,0.4466,,Fruits
store_a,1009,2024-11-14,2024-11-15,0.67,1.22,0.411,,Fruits
store_a,1006,2024-06-22,2024-06-24,0.81,1.32,0.3757,,Fruits
store_a,1006,2024-12-02,2024-12-03,0.78,1.28,0.3932,new,Fruits
 store_b,1024,2024-06-19,2024-06-20,1.35,2.5,0.4569,,Fruits
store_a,1007,2024-07-16,2024-07-17,1.33,2.49,0.4949,,Fruits
store_b,1099,2024-01-08,2024-01-09,1.45,2.46,0.4348,,Fruits
store_b,1030,2024-12-13,2024-12-14,0.6,0.98,0.3812,,Vegetables
store_b,1022,2024-10-12,2024-10-14,1.87,3.26,0.4514,,Fruits
store_a ,1045,2024-07-05,2024-07-06,0.69,1.31,0.4591,,Vegetables
store_a,1001,2024-05-24,2024-05-25,0.88,1.45,0.4127,,Fruits
store_b,1001,2024-04-26,2024-04-27,0.88,1.48,0.3892,,Fruits
store_a,1006,2024-08-17,2024-08-19,0.8,1.32,0.3622,,Fruits
store_a,1007,2024-12-09,2024-12-10,1.33,2.51,0.4668,,Fruits
store_a,1045,2024-08-17,2024-08-19,,1.28,,,Vegetables
store_b,1012,2024-05-09,2024-05-10,1.61,2.93,0.4529,,Fruits
store_a,1010,2024-09-20,2024-09-21,1.87,3.41,0.4651,,Fruits
store_a,1023,2024-03-29,2024-03-30,1.96,3.39,0.4761,,Fruits
store_a,1019,2024-12-16,2024-12-17,1.04,1.9,0.4512,,Fruits
store_b,1015,2024-07-18,2024-07-19,1.25,2.29,0.4596,,Fruits
store_a,1040,2024-08-14,2024-08-15,0.67,1.32,0.4619,,Vegetables
store_b,1015,2024-11-12,2024-11-13,1.15,2.27,0.4567,,Fruits
store_b,1023,2024-02-03,2024-02-05,1.96,3.59,0.4528,,Fruits
store_a,1016,2024-03-06,2024-03-07,0.77,1.53,0.5057,,Fruits
store_b,1004,2024-08-30,2024-08-31,1.49,3.03,0.4931,,Fruits
store_b,1010,2024-07-25,2024-07-26,1.86,3.57,0.4703,,Fruits
store_b,1019,2024-08-29,2024-08-30,1.04,1.9,0.4782,,Fruits
store_b,1025,2024-03-09,2024-03-11,1.91,3.9,0.4869,,Fruits
store_a,1042,2024-04-27,2024-04-29,0.39,0.78,0.4806,,Vegetables
store_a,1043,2024-03-11,2024-03-12,0.62,1.22,0.4435,,Vegetables
store_a,1036,2024-07-16,2024-07-17,0.57,0.99,0.4341,,VEGETABLES
store_a,1005,2024-04-06,2024-04-08,1.07,2.56,0.5387,,Fruits
STORE_A,1049,2024-01-27,2024-01-29,0.47,0.88,0.4886,,Vegetables
store_b,1005,2024-01-18,2024-01-19,1.05,2.56,0.5402,,Fruits
store_b,1024,2024-12-10,2024-12-11,,2.44,,,Fruits
store_a,1018,2024-09-07,2024-09-09,2.62,4.6,0.4538,,Fruits
store_a,1004,2024-08-02,2024-08-03,1.45,2.96,0.4899,,Fruits
store_b,1019,2024-10-09,2024-10-10,1.02,1.89,0.4878,,Fruits
store_b,1013,2024-08-17,2024-08-19,0.34,0.68,0.4742,,fruits
store_a,1011,2024-04-01,2024-04-02,2.13,3.98,0.4623,,Fruits
store_a,1050,2024-07-22,2024-07-23,1.24,2.26,0.4918,,Vegetables
store_a,1003,2024-04-23,2024-04-24,0.98,1.8,0.4527,price_change,Fruits
store_a,1018,2024-11-16,2024-11-18,2.6,4.47,0.4589,,Fruits
store_a,1009,2024-05-22,2024-05-23,0.72,1.17,0.4271,,Fruits
store_a,1032,2024-09-16,2024-09-17,0.52,0.98,0.4933,,Vegetables
store_b,1010,2024-08-01,2024-08-02,1.74,3.47,0.4901,,Fruits
store_b,1011,2024-03-20,2024-03-21,2.2,4.07,0.4613,,Fruits
store_a,1012,2024-07-03,2024-07-04,1.62,3.08,0.4525,,Fruits
store_a,1021,2024-01-03,2024-01-04,0.68,1.21,0.4475,,Fruits
store_a,1049,2024-10-03,2024-10-04,0.47,0.88,0.4863,,Vegetables
store_a,1050,2024-11-20,2024-11-21,1.23,2.36,0.4598,,Vegetables
store_a,1041,2024-03-15,2024-03-16,2.57,4.44,0.4346,,Vegetables
store_b,1018,2024-04-23,2024-04-24,,4.49,,,Fruits
store_b,1006,2024-07-02,2024-07-03,0.78,1.33,0.3625,,Fruits
store_a,1040,2024-04-09,2024-04-10,0.71,1.32,0.4472,,Vegetables
store_a,1005,2024-05-25,2024-05-27,1.14,2.56,0.5599,,Fruits
store_a,1010,2024-07-15,2024-07-16,1.86,3.54,0.484,,Fruits
store_a,1038,2024-10-28,2024-10-29,0.81,1.55,0.5213,price_change,Vegetables
store_b,1021,2024-11-23,2024-11-25,0.66,1.19,0.4382,,Fruits
store_a,1003,2024-06-27,2024-06-28,0.97,1.81,0.4499,,Fruits
store_b,1007,2024-12-12,2024-12-13,1.36,2.55,0.4577,,Fruits
store_a,1034,2024-09-26,2024-09-27,0.85,1.63,0.4741,,VEGETABLES
store_a,1049,2024-10-24,2024-10-25,0.44,0.91,0.4987,,Vegetables
store_a,1038,2024-09-30,2024-10-01,0.78,1.61,0.4924,,Vegetables
store_a,1032,2024-03-15,2024-03-16,0.52,0.97,0.4809,,Vegetables
store_a,1002,2024-01-23,2024-01-24,1.17,2.03,0.4009,,Fruits
store_a,1005,2024-12-06,2024-12-07,1.15,2.5,0.5445,,Fruits
STORE_A,1046,2024-08-07,2024-08-08,0.62,1.06,0.4517,,Vegetables
store_a,1043,2024-03-26,2024-03-27,0.63,1.19,0.432,,Vegetables
store_a,1033,2024-08-26,2024-08-27,0.97,1.94,0.509,,Vegetables
store_b,1014,2024-12-10,2024-12-11,0.86,1.58,0.4166,,Fruits
store_b,1017,2024-02-20,2024-02-21,1.45,2.55,0.4165,,Fruits
store_a,1011,2024-11-26,2024-11-27,,3.97,,,FRUITS
store_a,1024,2024-11-04,2024-11-05,1.31,2.54,0.492,,Fruits
store_a,1004,2024-06-13,2024-06-14,1.43,2.94,0.4918,,Fruits
store_b,1014,2024-07-31,2024-08-01,0.91,1.55,0.4138,,Fruits
store_b,1012,2024-01-24,2024-01-25,1.62,3.0,0.4844,,Fruits
store_b,1014,2024-10-26,2024-10-28,0.87,1.6,0.4498,,Fruits
store_a,1024,2024-08-08,2024-08-09,1.36,2.44,0.4963,,Fruits
store_b,1020,2024-07-02,2024-07-03,1.49,2.74,0.465,,Fruits
store_b,1023,2024-05-14,2024-05-15,1.94,3.53,0.4509,,Fruits
store_a,1050,2024-03-06,2024-03-07,1.23,2.31,0.4868,,VEGETABLES
store_a,1018,2024-06-13,2024-06-14,2.45,4.47,0.4494,,Fruits
store_a,1046,2024-06-29,2024-07-01,0.62,1.06,0.4287,,Vegetables
store_a,1042,2024-08-02,2024-08-03,0.39,0.77,0.4912,,Vegetables
 store_a,1040,2024-12-11,2024-12-12,0.73,1.31,0.4528,,Vegetables
store_a,1038,2024-11-15,2024-11-16,0.82,1.58,0.4751,,Vegetables
store_a,1035,2024-02-05,2024-02-06,0.66,1.31,0.5107,,Vegetables
store_b,1016,2024-03-16,2024-03-18,0.73,1.52,0.4927,,Fruits
store_a,1042,2024-11-08,2024-11-09,0.39,0.78,0.5102,,Vegetables
store_b,1004,2024-03-05,2024-03-06,,3.03,,,Fruits
store_a,1045,2024-05-18,2024-05-20,0.68,1.31,0.4379,,Vegetables
store_a,1019,2024-02-27,2024-02-28,1.01,1.93,0.4865,,Fruits
 store_b,1024,2024-06-11,2024-06-12,1.34,2.44,0.4921,,Fruits
store_b,1004,2024-01-10,2024-01-11,1.55,3.05,0.4802,,Fruits
store_a,1013,2024-09-07,2024-09-09,0.35,0.68,0.4685,,Fruits
store_b,1018,2024-09-18,2024-09-19,2.56,4.49,0.4635,,Fruits
store_a,1027,2024-06-03,2024-06-04,0.86,1.73,0.4578,,Vegetables
store_a,1050,2024-12-14,2024-12-16,1.23,2.32,0.4881,,Vegetables
store_a,1014,2024-02-03,2024-02-05,0.9,1.59,0.4238,,Fruits
store_a,1026,2024-05-03,2024-05-04,0.47,0.87,0.4856,,Vegetables
store_b,1009,2024-08-21,2024-08-22,0.68,1.22,0.4214,,Fruits
store_a ,1042,2024-02-27,2024-02-28,0.39,0.79,0.4844,new,Vegetables
store_a,1024,2024-10-31,2024-11-01,1.34,2.54,0.4828,,Fruits
store_b,1024,2024-03-25,2024-03-26,1.27,2.56,0.4859,,Fruits
store_a,1033,2024-10-30,2024-10-31,1.03,2.03,0.4771,,Vegetables
store_b,1007,2024-07-24,2024-07-25,,2.55,,,Fruits
store_b,1009,2024-06-03,2024-06-04,0.73,1.22,0.4039,,Fruits
store_a,1013,2024-08-16,2024-08-17,0.37,0.71,0.5035,,Fruits
store_a,1029,2024-07-24,2024-07-25,0.53,1.08,0.5005,,Vegetables
store_a,1017,2024-03-05,2024-03-06,1.37,2.51,0.4232,,Fruits
store_b,1018,2024-06-17,2024-06-18,2.46,4.44,0.45,new,Fruits
store_a,1002,2024-05-14,2024-05-15,1.2,2.03,0.409,,Fruits
store_a,1003,2024-11-30,2024-12-02,0.91,1.84,0.4485,,Fruits
store_a,1041,2024-08-29,2024-08-30,2.44,4.51,0.4379,,Vegetables
store_a,1015,2024-10-15,2024-10-16,1.17,2.3,0.4529,,Fruits
store_b,1015,2024-09-20,2024-09-21,1.17,2.33,0.4752,,Fruits
store_b,1006,2024-07-23,2024-07-24,0.76,1.31,0.3641,,Fruits
store_a,1050,2024-10-21,2024-10-22,1.16,2.31,0.4555,,Vegetables
store_a ,1014,2024-08-12,2024-08-13,0.87,1.56,0.4467,,Fruits
store_a,1003,2024-05-24,2024-05-25,0.96,1.76,0.4552,,Fruits
store_a,1035,2024-05-22,2024-05-23,0.68,1.29,0.4956,,Vegetables
store_a,1008,2024-04-03,2024-04-04,1.43,2.83,0.5079,,fruits
store_b,1027,2024-01-27,2024-01-29,0.93,1.7,0.4522,,Vegetables
store_a,1026,2024-01-13,2024-01-15,0.43,0.89,0.4932,,Vegetables
store_a,1038,2024-06-17,2024-06-18,0.77,1.62,0.4761,,Vegetables
store_a,1012,2024-01-17,2024-01-18,1.56,3.0,0.4426,,Fruits
store_a,1041,2024-08-01,2024-08-02,2.4,4.54,0.4454,,Vegetables
store_b,1005,2024-08-13,2024-08-14,1.05,2.42,0.5732,,Fruits
store_a,1015,2024-01-01,2024-01-02,1.21,2.29,0.4998,,Fruits
store_a,1022,2024-06-29,2024-07-01,1.8,3.31,0.4419,,Fruits
store_a,1023,2024-04-12,2024-04-13,1.97,3.44,0.4483,,Fruits
store_b,1027,2024-06-05,2024-06-06,0.92,1.67,0.468,,Vegetables
store_a,1048,2024-01-13,2024-01-15,0.49,1.0,0.4824,,Vegetables
store_a,1041,2024-01-20,2024-01-22,2.6,4.54,0.4618,,Vegetables
store_b,1018,2024-07-31,2024-08-01,2.55,4.59,0.4572,,Fruits
store_b,1003,2024-12-26,2024-12-27,0.92,1.82,0.4618,,Fruits
store_a,1026,2024-09-02,2024-09-03,0.47,0.88,0.4866,,Vegetables
store_a,1039,2024-02-21,2024-02-22,0.91,1.75,0.4859,,Vegetables
store_b,1099,2024-12-07,2024-12-09,1.35,2.5,0.436,,Fruits
store_b,1099,2024-06-29,2024-07-01,1.46,2.47,0.4495,,Fruits
store_b,1099,2024-04-15,2024-04-16,1.39,2.55,0.4228,,Fruits
store_b,1026,2024-05-16,2024-05-17,,0.9,,,Vegetables
store_b,1009,2024-06-14,2024-06-15,0.71,1.18,0.3933,,Fruits
store_a,1041,2024-11-05,2024-11-06,2.45,4.47,0.4521,,Vegetables
store_a,1020,2024-02-17,2024-02-19,1.55,2.73,0.4774,,Fruits
store_a,1040,2024-02-03,2024-02-05,0.67,1.26,0.4384,,Vegetables
store_b,1030,2024-07-11,2024-07-12,0.6,1.0,0.3963,,Vegetables
store_b,1023,2024-08-22,2024-08-23,1.9,3.51,0.473,,Fruits
store_a,1047,2024-02-27,2024-02-28,0.72,1.41,0.4534,new,Vegetables
store_a,1010,2024-11-07,2024-11-08,1.85,3.56,0.4685,price_change,Fruits
store_b,1007,2024-12-16,2024-12-17,1.27,2.48,0.4832,,Fruits
store_a,1039,2024-08-03,2024-08-05,0.99,1.79,0.4556,,Vegetables
store_a,1013,2024-12-07,2024-12-09,0.34,0.71,0.4792,,Fruits
store_b,1099,2024-03-01,2024-03-02,1.44,2.55,0.4376,,Fruits
store_b,1007,2024-09-20,2024-09-21,1.25,2.47,0.4611,,Fruits
store_a,1036,2024-10-21,2024-10-22,0.54,0.98,0.4452,,Vegetables
store_a,1028,2024-05-29,2024-05-30,0.3,0.6,0.4857,,Vegetables
store_a,1031,2024-04-01,2024-04-02,0.73,1.46,0.4971,,Vegetables
store_b,1015,2024-01-29,2024-01-30,1.24,2.33,0.4583,,Fruits
store_a,1038,2024-06-22,2024-06-24,0.83,1.62,0.4741,,Vegetables
store_a,1025,2024-11-22,2024-11-23,1.98,3.87,0.4682,,Fruits
store_a,1035,2024-04-13,2024-04-15,0.68,1.3,0.4834,,Vegetables
store_a,1010,2024-03-23,2024-03-25,1.81,3.45,0.4676,,Fruits
STORE_B,1018,2024-07-02,2024-07-03,2.58,4.45,0.4448,,Fruits
store_b,1007,2024-08-13,2024-08-14,1.34,2.55,0.4929,,Fruits
store_a,1031,2024-10-16,2024-10-17,0.74,1.48,0.519,,Vegetables
store_b,1019,2024-06-07,2024-06-08,0.95,1.94,0.4596,,fruits
store_a,1044,2024-07-06,2024-07-08,,0.97,,,Vegetables
store_a,1011,2024-12-17,2024-12-18,2.14,4.07,0.464,,Fruits
store_a,1023,2024-04-16,2024-04-17,1.9,3.46,0.4409,,Fruits
store_a,1003,2024-12-27,2024-12-28,0.93,1.77,0.4717,,fruits
store_b,1004,2024-02-17,2024-02-19,1.54,2.94,0.5179,,Fruits
store_b,1023,2024-07-23,2024-07-24,,3.57,,,Fruits
store_b,1014,2024-04-25,2024-04-26,0.87,1.58,0.4296,,Fruits
store_a,1024,2024-12-24,2024-12-25,1.24,2.46,0.4621,,Fruits
store_b,1029,2024-01-16,2024-01-17,0.53,1.1,0.502,,Vegetables
store_b,1029,2024-04-05,2024-04-06,0.57,1.08,0.5068,,vegetables
store_a,1003,2024-10-12,2024-10-14,1.0,1.75,0.4468,,Fruits
store_b,1024,2024-06-17,2024-06-18,1.29,2.49,0.4953,,Fruits
store_a,1029,2024-04-13,2024-04-15,0.54,1.08,0.4871,,VEGETABLES
store_b,1001,2024-06-19,2024-06-20,0.9,1.52,0.3939,,Fruits
store_b,1099,2024-10-18,2024-10-19,1.34,2.53,0.4536,,Fruits
store_a,1045,2024-06-15,2024-06-17,0.73,1.31,0.4367,,Vegetables
store_a ,1037,2024-11-18,2024-11-19,0.25,0.49,0.468,,Vegetables
store_b,1020,2024-02-05,2024-02-06,1.48,2.8,0.4761,,FRUITS
store_a,1005,2024-07-27,2024-07-29,1.13,2.53,0.5642,,Fruits
store_a,1018,2024-03-01,2024-03-02,2.51,4.51,0.4385,,Fruits
store_b,1002,2024-06-21,2024-06-22,1.23,1.96,0.3842,,Fruits
store_a,1033,2024-01-19,2024-01-20,0.97,1.99,0.499,,Vegetables
store_b,1022,2024-04-17,2024-04-18,1.76,3.38,0.4372,,Fruits
store_a,1028,2024-01-27,2024-01-29,0.3,0.58,0.481,,Vegetables
store_a,1026,2024-11-25,2024-11-26,0.43,0.87,0.5136,,Vegetables,
store_b,1016,2024-01-02,2024-01-03,0.75,1.48,0.4815,,Fruits
store_a,1012,2024-09-21,2024-09-23,1.55,3.0,0.4622,,Fruits
store_a,1099,2024-01-16,2024-01-17,1.42,2.49,0.4526,,Fruits
store_a,1044,2024-12-02,2024-12-03,0.53,0.96,0.4595,,Vegetables
store_a,1022,2024-09-14,2024-09-16,1.85,3.2,0.4668,,Fruits
store_a,1047,2024-03-09,2024-03-11,0.72,1.41,0.4576,,Vegetables
store_b,1004,2024-01-13,2024-01-15,1.51,2.96,0.5169,,Fruits
store_a,1025,2024-02-19,2024-02-20,2.07,3.8,0.4538,,Fruits
store_b,1021,2024-12-04,2024-12-05,0.63,1.18,0.464,,Fruits
store_a,1035,2024-03-18,2024-03-19,0.62,1.26,0.4876,,Vegetables
store_a,1007,2024-05-02,2024-05-03,1.24,2.54,0.4735,,Fruits
store_a,1027,2024-11-12,2024-11-13,0.94,1.66,0.4696,,Vegetables
store_a,1046,2024-10-31,2024-11-01,0.62,1.08,0.4384,,Vegetables
store_a,1044,2024-12-17,2024-12-18,0.55,1.0,0.4339,,Vegetables
store_a,1022,2024-01-26,2024-01-27,1.76,3.23,0.4529,,Fruits
store_a,1015,2024-03-20,2024-03-21,1.14,2.25,0.4684,,Fruits
store_a,1010,2024-05-11,2024-05-13,1.89,3.4,0.4631,,Fruits
store_b,1022,2024-09-06,2024-09-07,1.74,3.22,0.437,,Fruits
store_b,1021,2024-11-26,2024-11-27,0.67,1.22,0.4515,,Fruits
store_a,1043,2024-04-02,2024-04-03,0.65,1.19,0.4339,,Vegetables
store_b,1011,2024-01-29,2024-01-30,2.22,3.91,0.4269,,Fruits
store_a,1037,2024-04-23,2024-04-24,0.26,0.49,0.4703,,Vegetables
store_b,1006,2024-10-25,2024-10-26,0.77,1.31,0.3622,,Fruits
store_a,1009,2024-02-02,2024-02-03,0.71,1.19,0.4146,,Fruits
store_b,1028,2024-04-01,2024-04-02,0.31,0.6,0.4876,,Vegetables
store_b,1027,2024-05-08,2024-05-09,0.9,1.68,0.4774,,Vegetables,
store_b,1030,2024-07-27,2024-07-29,0.61,0.98,0.3844,,Vegetables
store_a,1010,2024-11-15,2024-11-16,1.82,3.43,0.5033,,Fruits
store_b,1023,2024-02-06,2024-02-07,1.89,3.42,0.4615,,Fruits
store_b,1014,2024-07-02,2024-07-03,0.93,1.57,0.4354,,Fruits
store_b,1018,2024-09-04,2024-09-05,2.48,4.6,0.4391,,Fruits
store_a,1002,2024-04-13,2024-04-15,1.18,2.05,0.4138,,Fruits
store_a,1046,2024-05-31,2024-06-01,0.6,1.09,0.4432,,Vegetables
store_a,1035,2024-02-02,2024-02-03,0.67,1.28,0.5119,,Vegetables
store_b,1023,2024-03-15,2024-03-16,1.87,3.52,0.4445,,Fruits
store_a,1002,2024-07-15,2024-07-16,1.26,1.95,0.3887,,FRUITS
store_a,1026,2024-09-23,2024-09-24,0.45,0.89,0.4738,,Vegetables
store_b,1005,2024-01-03,2024-01-04,1.11,2.46,0.5833,,Fruits
store_a,1023,2024-03-11,2024-03-12,1.83,3.53,0.4432,,Fruits
store_a,1037,2024-08-27,2024-08-28,0.25,0.48,0.4763,,Vegetables
store_a,1010,2024-02-15,2024-02-16,1.86,3.47,0.5052,,Fruits
store_a,1015,2024-05-03,2024-05-04,1.14,2.29,0.4944,,FRUITS
store_a,1021,2024-08-06,2024-08-07,0.64,1.19,0.4454,,Fruits
store_a,1038,2024-12-17,2024-12-18,0.76,1.59,0.4918,,Vegetables
store_a,1041,2024-02-27,2024-02-28,2.51,4.53,0.4524,,Vegetables
store_a,1044,2024-03-19,2024-03-20,0.54,0.97,0.4303,,Vegetables
store_a,1042,2024-11-12,2024-11-13,0.39,0.77,0.4746,,Vegetables
store_a,1006,2024-08-21,2024-08-22,0.84,1.3,0.3779,,Fruits
store_a,1047,2024-05-17,2024-05-18,0.74,1.37,0.4621,,Vegetables
store_b,1099,2024-01-23,2024-01-24,1.4,2.46,0.4391,,Fruits
store_a,1034,2024-08-10,2024-08-12,0.84,1.61,0.4814,new,Vegetables
store_b,1020,2024-09-03,2024-09-04,1.54,2.72,0.4827,,Fruits
store_b,1014,2024-10-16,2024-10-17,0.91,1.55,0.4193,,Fruits
store_a ,1040,2024-01-10,2024-01-11,0.68,1.31,0.4439,,Vegetables
store_a,1023,2024-10-02,2024-10-03,1.91,3.42,0.4584,,Fruits
store_a,1043,2024-06-08,2024-06-10,0.67,1.16,0.4651,,Vegetables
store_a,1015,2024-03-15,2024-03-16,1.21,2.34,0.4615,,Fruits,
store_b,1013,2024-01-09,2024-01-10,0.35,0.69,0.4878,,Fruits
store_a,1040,2024-06-07,2024-06-08,,1.27,,,Vegetables
store_b,1003,2024-04-26,2024-04-27,0.91,1.74,0.4878,,Fruits
store_a,1036,2024-02-07,2024-02-08,0.54,1.01,0.4593,,VEGETABLES
store_a,1050,2024-12-28,2024-12-30,1.16,2.28,0.4674,,Vegetables
store_a,1022,2024-10-19,2024-10-21,1.87,3.35,0.4431,,Fruits
STORE_A,1034,2024-01-05,2024-01-06,0.81,1.57,0.4521,,VEGETABLES
store_b,1023,2024-11-13,2024-11-14,1.93,3.42,0.4543,,Fruits
store_a,1020,2024-12-05,2024-12-06,1.46,2.83,0.4627,,Fruits
store_b,1012,2024-11-27,2024-11-28,,2.94,,,fruits
store_a,1031,2024-08-26,2024-08-27,0.73,1.51,0.493,,Vegetables
store_a,1011,2024-07-04,2024-07-05,,4.05,,,Fruits
store_b,1028,2024-04-05,2024-04-06,0.31,0.58,0.5062,,Vegetables
store_a,1044,2024-10-12,2024-10-14,0.53,0.99,0.4383,new,Vegetables
store_b ,1008,2024-01-23,2024-01-24,1.44,2.82,0.4782,,Fruits
store_a,1017,2024-09-12,2024-09-13,1.41,2.55,0.4331,,Fruits
store_b,1020,2024-12-31,2025-01-01,1.54,2.77,0.4503,,Fruits
store_a,1013,2024-08-05,2024-08-06,0.37,0.68,0.5004,,Fruits
store_b,1008,2024-10-23,2024-10-24,1.45,2.74,0.4854,,fruits
store_a,1041,2024-08-08,2024-08-09,2.45,4.48,0.4607,,Vegetables
store_a,1043,2024-01-24,2024-01-25,0.65,1.22,0.4586,,vegetables
store_a,1023,2024-01-29,2024-01-30,1.86,3.46,0.4406,,Fruits
store_a,1042,2024-02-28,2024-02-29,0.38,0.8,0.5165,,Vegetables
store_a,1029,2024-06-14,2024-06-15,0.57,1.1,0.4752,,Vegetables
store_b,1003,2024-02-21,2024-02-22,0.94,1.83,0.4702,,Fruits
store_a,1020,2024-06-14,2024-06-15,1.56,2.81,0.4623,,Fruits
store_a,1026,2024-04-18,2024-04-19,0.45,0.88,0.5094,,Vegetables
store_b,1015,2024-02-19,2024-02-20,1.2,2.27,0.468,,Fruits
store_b,1030,2024-03-08,2024-03-09,0.6,1.02,0.3785,,Vegetables
store_a,1018,2024-01-18,2024-01-19,2.52,4.59,0.4625,,Fruits
store_b,1021,2024-11-22,2024-11-23,0.67,1.19,0.4499,,Fruits
store_a,1010,2024-04-06,2024-04-08,1.72,3.57,0.5035,,Fruits
store_a,1019,2024-11-27,2024-11-28,0.98,1.93,0.4654,,Fruits
store_a,1035,2024-03-07,2024-03-08,0.65,1.32,0.489,,Vegetables
store_a,1018,2024-07-15,2024-07-16,2.47,4.52,0.4611,,Fruits
 store_b,1029,2024-11-07,2024-11-08,0.53,1.11,0.4737,,Vegetables
store_b,1028,2024-05-29,2024-05-30,0.3,0.61,0.4848,,Vegetables
store_b,1025,2024-09-07,2024-09-09,2.04,3.71,0.4609,,Fruits
store_a,1008,2024-11-07,2024-11-08,1.36,2.72,0.4822,,Fruits
store_a,1028,2024-09-14,2024-09-16,0.31,0.58,0.5023,,VEGETABLES
store_a,1018,2024-01-19,2024-01-20,2.48,4.57,0.4543,,Fruits
store_a,1008,2024-06-10,2024-06-11,1.33,2.73,0.505,,Fruits
store_a,1023,2024-09-06,2024-09-07,1.83,3.4,0.4474,,Fruits
store_b,1027,2024-05-09,2024-05-10,0.88,1.64,0.4652,,Vegetables
store_b,1026,2024-03-07,2024-03-08,0.43,0.91,0.5153,,Vegetables
store_a,1005,2024-02-17,2024-02-19,1.05,2.53,0.5483,,Fruits
store_a,1019,2024-11-11,2024-11-12,1.0,1.84,0.4734,,Fruits
store_b,1007,2024-04-20,2024-04-22,1.35,2.42,0.4565,,Fruits
store_a,1014,2024-06-20,2024-06-21,0.9,1.57,0.4459,,Fruits
store_a,1012,2024-10-11,2024-10-12,1.63,2.95,0.4601,,Fruits
store_a,1016,2024-06-27,2024-06-28,0.72,1.51,0.5107,,Fruits
store_b,1017,2024-11-08,2024-11-09,1.45,2.53,0.4346,,Fruits
store_a,1028,2024-12-19,2024-12-20,0.29,0.61,0.4921,,Vegetables
store_b,1025,2024-08-08,2024-08-09,2.01,3.74,0.466,,Fruits
store_a,1050,2024-12-12,2024-12-13,1.2,2.34,0.4963,,Vegetables
store_b,1018,2024-06-20,2024-06-21,2.41,4.38,0.4573,,Fruits
store_a,1049,2024-04-17,2024-04-18,0.43,0.92,0.5179,,Vegetables
store_b,1024,2024-06-14,2024-06-15,1.36,2.55,0.5007,,Fruits
store_a,1019,2024-04-06,2024-04-08,1.0,1.94,0.4613,,Fruits
store_b,1003,2024-02-06,2024-02-07,0.94,1.75,0.448,,Fruits
store_a,1025,2024-10-28,2024-10-29,,3.69,,,Fruits
store_b,1002,2024-04-30,2024-05-01,1.17,2.04,0.3981,,Fruits
store_a,1037,2024-01-24,2024-01-25,0.24,0.48,0.4743,,Vegetables
store_a,1011,2024-12-02,2024-12-03,,4.1,,,Fruits
store_a,1037,2024-09-10,2024-09-11,0.25,0.5,0.4654,,Vegetables
store_a,1045,2024-11-22,2024-11-23,0.73,1.29,0.456,,Vegetables
store_a,1013,2024-11-25,2024-11-26,0.36,0.68,0.4927,,Fruits
store_a,1025,2024-12-10,2024-12-11,1.93,3.85,0.4582,,Fruits
store_b,1005,2024-11-22,2024-11-23,1.05,2.56,0.5377,,Fruits
store_a,1002,2024-02-27,2024-02-28,1.26,2.03,0.4102,,Fruits
store_a,1008,2024-10-05,2024-10-07,1.39,2.85,0.4824,price_change,Fruits
store_a,1033,2024-12-30,2024-12-31,1.0,2.04,0.5199,,Vegetables
store_b,1011,2024-10-30,2024-10-31,2.24,4.01,0.4441,,Fruits
store_b,1014,2024-09-14,2024-09-16,0.91,1.6,0.4343,,Fruits
store_b,1004,2024-02-23,2024-02-24,,2.95,,,Fruits
