store_id,item_number,ordering_day,delivery_day,recommended_quantity
store_b,1022,2024-08-01,2024-08-02,9
store_b,1022,2024-08-02,2024-08-03,9
store_b,1022,2024-08-03,2024-08-05,13
store_b,1022,2024-08-05,2024-08-06,0
store_b,1022,2024-08-06,2024-08-07,4
store_b,1022,2024-08-07,2024-08-08,7
store_b,1022,2024-08-08,2024-08-09,8
store_b,1022,2024-08-09,2024-08-10,11
store_b,1022,2024-08-10,2024-08-12,13
store_b,1022,2024-08-12,2024-08-13,4
store_b,1022.0,2024-08-13,2024-08-14,4
store_b,1022.0,2024-08-14,2024-08-15,8
store_b,1022,2024-08-15,2024-08-16,10
store_b,1022,2024-08-16,2024-08-17,-5
store_b,1022,2024-08-17,2024-08-19,19
store_b,1022,2024-08-20,2024-08-21,9
store_b,1022,2024-08-21,2024-08-22,9
store_b,1022,2024-08-22,2024-08-23,6
store_b,1022,2024-08-23,2024-08-24,16
store_b,1022,2024-08-24,2024-08-26,-3
store_b,1022,2024-08-26,2024-08-27,8
store_b,1022,2024-08-27,2024-08-28,10
store_b,1022,2024-08-28,2024-08-29,11
store_b,1022.0,2024-08-29,2024-08-30,6
store_b,1022,2024-08-30,2024-08-31,12
store_b,1022,2024-08-31,2024-09-02,9
store_b,1022.0,2024-09-02,2024-09-03,1
store_b,1022,2024-09-03,2024-09-04,9
store_b,1022,2024-09-04,2024-09-05,4
store_b,1022,2024-09-05,2024-09-06,11
store_b,1022,2024-09-06,2024-09-07,6
store_b,1022,2024-09-07,2024-09-09,18
store_b,1022,2024-09-09,2024-09-10,0
store_b,1022,2024-09-10,2024-09-11,6
store_b,1022,2024-09-11,2024-09-12,4
store_b,1022,2024-09-12,2024-09-13,6
store_b,1022,2024-09-13,2024-09-14,14
store_b,1022,2024-09-14,2024-09-16,13
store_b,1022,2024-09-16,2024-09-17,0
store_b,1022,2024-09-17,2024-09-18,7
store_b,1007,2024-10-02,2024-10-03,9
store_b,1022,2024-09-18,2024-09-19,9
store_b,1022,2024-09-19,2024-09-20,4
store_b,1022.0,2024-09-20,2024-09-21,13
store_b,1022,2024-09-21,2024-09-23,11
store_b,1022,2024-09-23,2024-09-24,0
store_b,1022,2024-09-24,2024-09-25,5
store_b,1022,2024-09-25,2024-09-26,11
store_b,1022,2024-09-26,2024-09-27,11
store_b,1022,2024-09-27,2024-09-28,10
store_b,1022,2024-09-28,2024-09-30,13
store_b,1022.0,2024-09-30,2024-10-01,1
store_b,1022,2024-10-01,2024-10-02,2
store_b,1022,2024-10-02,2024-10-03,11
store_b,1022,2024-10-03,2024-10-04,9
store_b,1022,2024-10-04,2024-10-05,7
store_b,1022,2024-10-05,2024-10-07,12
store_b,1022,2024-10-07,2024-10-08,0
store_b,1022,2024-10-08,2024-10-09,7
store_b,1022,2024-10-09,2024-10-10,6
store_b,1022,2024-10-10,2024-10-11,9
store_b,1022,2024-10-11,2024-10-12,11
store_b,1022,2024-10-12,2024-10-14,13
store_b,1022,2024-10-14,2024-10-15,0
store_b,1022,2024-10-15,2024-10-16,11
store_b,1022,2024-10-17,2024-10-18,12
store_b,1022,2024-10-18,2024-10-19,10
store_b,1022,2024-10-19,2024-10-21,9
store_b,1022,2024-10-21,2024-10-22,5
store_b,1022,2024-10-22,2024-10-23,7
store_b,1022,2024-10-23,2024-10-24,6
store_b,1022,2024-10-24,2024-10-25,7
store_b,1022,2024-10-28,2024-10-29,14
store_b,1022,2024-10-29,2024-10-30,3
store_b,1022,2024-10-30,2024-10-31,11
store_b,1022,2024-10-31,2024-11-01,10
store_b,1022,2024-11-01,2024-11-02,9
store_b,1022,2024-11-02,2024-11-04,12
store_b,1022,2024-11-04,2024-11-05,3
store_b,1022,2024-11-05,2024-11-06,5
store_b,1022,2024-11-06,2024-11-07,5
store_b,1022,2024-11-07,2024-11-08,11
store_b,1022,2024-11-08,2024-11-09,10
store_b,1022,2024-11-09,2024-11-11,12
store_b,1022,2024-11-11,2024-11-12,0
store_b,1022,2024-11-12,2024-11-13,10
store_b,1022,2024-11-13,2024-11-14,5
store_b,1022,2024-11-14,2024-11-15,8
store_b,1022,2024-11-15,2024-11-16,11
store_b,1022,2024-11-16,2024-11-18,10
store_b,1022,2024-11-18,2024-11-19,0
store_b,1022,2024-11-19,2024-11-20,8
 store_b,1022,2024-11-20,2024-11-21,-3
store_b,1022,2024-11-21,2024-11-22,10
store_b ,1022,2024-11-22,2024-11-23,18
store_b,1022,2024-11-23,2024-11-25,10
store_b,1022,2024-11-25,2024-11-26,1
store_b,1022,2024-11-26,2024-11-27,6
store_b,1022,2024-11-27,2024-11-28,5
store_b,1022,2024-11-28,2024-11-29,11
store_b,1022,2024-11-29,2024-11-30,10
store_b,1022,2024-11-30,2024-12-02,9
store_b,1022,2024-12-02,2024-12-03,3
store_b,1022,2024-12-03,2024-12-04,6
store_b,1022,2024-12-04,2024-12-05,13
store_b,1022,2024-12-05,2024-12-06,3
store_b,1022,2024-12-06,2024-12-07,12
store_b,1022,2024-12-07,2024-12-09,11
store_b,1022,2024-12-09,2024-12-10,2
store_b,1022,2024-12-10,2024-12-11,9
store_b,1022,2024-12-11,2024-12-12,9
store_b,1022,2024-12-12,2024-12-13,9
store_b ,1022,2024-12-13,2024-12-14,13
store_b,1022.0,2024-12-14,2024-12-16,11
store_b,1022,2024-12-16,2024-12-17,0
store_b,1022,2024-12-17,2024-12-18,4
store_b ,1022,2024-12-18,2024-12-19,9
store_b,1022,2024-12-19,2024-12-20,5
store_b,1022,2024-12-20,2024-12-21,-4
store_b,1022,2024-12-21,2024-12-23,21
store_b,1022.0,2024-12-23,2024-12-24,2
store_a,1029,2024-02-21,2024-02-22,29
store_b,1022.0,2024-12-24,2024-12-25,9
store_b,1022,2024-12-25,2024-12-26,7
store_b,1022,2024-12-26,2024-12-27,11
store_b,1022,2024-12-27,2024-12-28,11
store_b,1007,2024-07-20,2024-07-22,17
store_b,1022,2024-12-28,2024-12-30,10
store_b,1022,2024-12-30,2024-12-31,4
store_b,1022,2024-12-31,2025-01-01,8
store_b,1023,2024-01-01,2024-01-02,16
store_b,1023,2024-01-02,2024-01-03,14
store_b,1023,2024-01-04,2024-01-05,21
store_b,1023,2024-01-05,2024-01-06,21
store_b,1023,2024-01-06,2024-01-08,18
store_b,1023,2024-01-09,2024-01-10,11
store_b,1023,2024-01-10,2024-01-11,18
store_b,1023,2024-01-11,2024-01-12,13
STORE_B,1023,2024-01-12,2024-01-13,20
store_b,1023,2024-01-13,2024-01-15,20
store_b,1023.0,2024-01-15,2024-01-16,1
store_b,1023.0,2024-01-16,2024-01-17,12
store_b,1023,2024-01-17,2024-01-18,19
store_b,1023.0,2024-01-18,2024-01-19,10
store_a,1015,2024-11-18,2024-11-19,0
store_b,1023,2024-01-19,2024-01-20,16
store_b,1023,2024-01-20,2024-01-22,20
store_b,1023,2024-01-22,2024-01-23,4
store_b,1023,2024-01-24,2024-01-25,19
store_b,1023,2024-01-25,2024-01-26,11
store_b,1023,2024-01-26,2024-01-27,20
store_b,1023,2024-01-29,2024-01-30,17
store_b,1023,2024-01-30,2024-01-31,13
store_b,1023,2024-02-01,2024-02-02,23
store_b,1023,2024-02-02,2024-02-03,19
store_b,1023.0,2024-02-03,2024-02-05,20
store_b,1023,2024-02-05,2024-02-06,0
store_b,1023,2024-02-06,2024-02-07,16
store_b,1023,2024-02-07,2024-02-08,15
store_b,1023,2024-02-08,2024-02-09,16
store_b,1023,2024-02-09,2024-02-10,21
store_b,1023,2024-02-10,2024-02-12,18
store_b,1023,2024-02-12,2024-02-13,0
store_b,1023,2024-02-13,2024-02-14,10
store_b,1023,2024-02-14,2024-02-15,9
store_b,1023.0,2024-02-15,2024-02-16,18
store_b,1023,2024-02-16,2024-02-17,18
store_b,1023,2024-02-17,2024-02-19,18
store_b,1023,2024-02-19,2024-02-20,3
store_b,1023,2024-02-20,2024-02-21,11
store_b,1023,2024-02-21,2024-02-22,13
store_b,1023,2024-02-22,2024-02-23,12
store_b,1023,2024-02-23,2024-02-24,20
store_b,1023,2024-02-24,2024-02-26,21
store_b,1023,2024-02-27,2024-02-28,15
store_b,1023,2024-02-29,2024-03-01,22
store_b,1023,2024-03-01,2024-03-02,16
store_b,1023,2024-03-02,2024-03-04,17
store_b,1023,2024-03-04,2024-03-05,1
store_b,1023,2024-03-05,2024-03-06,13
store_b,1023,2024-03-06,2024-03-07,-2
store_b,1023,2024-03-07,2024-03-08,26
store_b,1023,2024-03-08,2024-03-09,16
store_b,1023,2024-03-09,2024-03-11,18
store_b,1023,2024-03-11,2024-03-12,0
store_b,1023,2024-03-12,2024-03-13,8
store_b,1023.0,2024-03-13,2024-03-14,13
store_b,1023,2024-03-14,2024-03-15,10
store_b,1023,2024-03-15,2024-03-16,28
store_b,1023,2024-03-16,2024-03-18,15
store_b,1023,2024-03-18,2024-03-19,4
store_b,1023,2024-03-19,2024-03-20,9
store_b,1023,2024-03-20,2024-03-21,11
store_b,1023,2024-03-21,2024-03-22,13
store_b,1023,2024-03-22,2024-03-23,26
store_b,1023,2024-03-23,2024-03-25,23
store_b,1023,2024-03-25,2024-03-26,1
store_b,1023,2024-03-26,2024-03-27,12
store_b,1023,2024-03-27,2024-03-28,18
store_b,1023,2024-03-28,2024-03-29,14
store_b,1023,2024-03-29,2024-03-30,18
store_b,1023,2024-03-30,2024-04-01,17
store_b,1023,2024-04-01,2024-04-02,3
store_b,1023,2024-04-02,2024-04-03,12
store_b,1023,2024-04-03,2024-04-04,16
store_b,1023,2024-04-04,2024-04-05,12
store_b,1023,2024-04-05,2024-04-06,19
store_b,1023,2024-04-06,2024-04-08,22
store_b,1023,2024-04-08,2024-04-09,0
store_b,1023,2024-04-09,2024-04-10,17
store_b,1023,2024-04-10,2024-04-11,14
store_b,1023,2024-04-11,2024-04-12,14
store_b,1023,2024-04-12,2024-04-13,17
store_a,1001.0,2024-05-31,2024-06-01,20
store_b,1023,2024-04-13,2024-04-15,20
store_b,1023,2024-04-15,2024-04-16,2
store_b,1023,2024-04-16,2024-04-17,12
store_b,1023,2024-04-17,2024-04-18,14
store_b,1023.0,2024-04-18,2024-04-19,13
store_b,1023,2024-04-19,2024-04-20,18
store_b,1023,2024-04-20,2024-04-22,22
store_b,1023,2024-04-22,2024-04-23,0
store_b,1023.0,2024-04-23,2024-04-24,13
store_b,1023,2024-04-24,2024-04-25,13
store_b,1023,2024-04-25,2024-04-26,17
store_b,1023.0,2024-04-26,2024-04-27,-4
store_b,1023,2024-04-27,2024-04-29,36
store_b,1023,2024-04-29,2024-04-30,0
store_b,1023,2024-04-30,2024-05-01,11
store_b,1023,2024-05-01,2024-05-02,11
store_b,1023,2024-05-02,2024-05-03,10
store_b,1023,2024-05-03,2024-05-04,22
store_b,1023,2024-05-04,2024-05-06,19
store_b,1023,2024-05-06,2024-05-07,0
store_b,1023,2024-05-07,2024-05-08,10
store_b,1023,2024-05-08,2024-05-09,18
store_b,1023,2024-05-09,2024-05-10,13
store_b,1023,2024-05-10,2024-05-11,19
store_b,1023,2024-05-11,2024-05-13,19
store_b,1023,2024-05-13,2024-05-14,0
store_b,1023,2024-05-14,2024-05-15,14
store_b,1023,2024-05-15,2024-05-16,8
store_b,1023,2024-05-16,2024-05-17,16
store_b,1023,2024-05-17,2024-05-18,22
store_b,1023,2024-05-18,2024-05-20,23
store_b,1023,2024-05-20,2024-05-21,-2
store_b,1023,2024-05-21,2024-05-22,14
store_b,1023,2024-05-22,2024-05-23,16
store_b,1023,2024-05-23,2024-05-24,16
store_b,1023,2024-05-24,2024-05-25,15
store_b,1023,2024-05-25,2024-05-27,22
store_b,1023,2024-05-27,2024-05-28,0
store_b,1023,2024-05-28,2024-05-29,16
store_b,1023,2024-05-29,2024-05-30,13
store_b,1023,2024-05-30,2024-05-31,17
store_b,1023,2024-05-31,2024-06-01,21
store_b,1023,2024-06-01,2024-06-03,20
store_b,1023,2024-06-03,2024-06-04,0
store_b,1023,2024-06-04,2024-06-05,11
store_b,1023,2024-06-05,2024-06-06,18
store_b,1023,2024-06-06,2024-06-07,15
store_b,1023.0,2024-06-07,2024-06-08,21
store_b,1023,2024-06-08,2024-06-10,15
store_b,1023,2024-06-10,2024-06-11,4
store_b,1023,2024-06-11,2024-06-12,14
store_b,1023,2024-06-12,2024-06-13,17
store_b,1023,2024-06-13,2024-06-14,15
store_b,1023,2024-06-14,2024-06-15,19
store_b,1023,2024-06-15,2024-06-17,23
store_b,1023,2024-06-17,2024-06-18,0
store_b,1023,2024-06-18,2024-06-19,11
store_b,1023,2024-06-19,2024-06-20,12
store_b,1023,2024-06-20,2024-06-21,12
store_b,1023,2024-06-22,2024-06-24,37
store_b,1023,2024-06-24,2024-06-25,0
store_b,1023,2024-06-25,2024-06-26,8
store_b,1023,2024-06-26,2024-06-27,22
store_b,1023,2024-06-27,2024-06-28,10
store_b,1023,2024-06-28,2024-06-29,22
store_b,1023,2024-06-29,2024-07-01,18
store_b,1023,2024-07-01,2024-07-02,2
store_b,1023,2024-07-02,2024-07-03,17
store_b,1023,2024-07-03,2024-07-04,10
store_b,1023.0,2024-07-04,2024-07-05,8
store_b,1023.0,2024-07-05,2024-07-06,23
store_b,1023,2024-07-06,2024-07-08,22
store_b,1023,2024-07-08,2024-07-09,0
store_b,1023,2024-07-09,2024-07-10,12
store_b,1023,2024-07-10,2024-07-11,8
store_b,1023,2024-07-11,2024-07-12,18
store_b,1023,2024-07-12,2024-07-13,18
store_b,1023,2024-07-13,2024-07-15,23
store_b,1023,2024-07-15,2024-07-16,0
 store_b,1023,2024-07-16,2024-07-17,8
store_b,1023,2024-07-17,2024-07-18,15
store_b,1023,2024-07-18,2024-07-19,16
store_b,1023,2024-07-19,2024-07-20,21
store_b,1023.0,2024-07-20,2024-07-22,22
store_b,1023,2024-07-22,2024-07-23,0
store_b,1023,2024-07-23,2024-07-24,11
store_b,1023.0,2024-07-24,2024-07-25,16
store_b,1023,2024-07-25,2024-07-26,12
store_b,1023,2024-07-26,2024-07-27,19
store_b,1023.0,2024-07-27,2024-07-29,19
store_b,1023,2024-07-29,2024-07-30,4
store_b,1023,2024-07-30,2024-07-31,11
store_b,1023,2024-07-31,2024-08-01,17
store_b,1023,2024-08-01,2024-08-02,10
store_b,1023,2024-08-02,2024-08-03,22
store_b,1023,2024-08-03,2024-08-05,21
store_b,1023.0,2024-08-05,2024-08-06,0
store_b,1023,2024-08-06,2024-08-07,4
store_b,1023,2024-08-07,2024-08-08,20
store_b,1023,2024-08-08,2024-08-09,15
store_b,1023,2024-08-09,2024-08-10,19
store_b,1023,2024-08-10,2024-08-12,18
store_b,1023.0,2024-08-12,2024-08-13,0
store_b,1023,2024-08-13,2024-08-14,12
store_b,1023,2024-08-14,2024-08-15,9
store_b,1023,2024-08-15,2024-08-16,17
store_b,1023,2024-08-16,2024-08-17,25
store_b,1023,2024-08-17,2024-08-19,20
store_b,1023,2024-08-19,2024-08-20,0
store_b,1023,2024-08-20,2024-08-21,13
store_b,1023,2024-08-21,2024-08-22,11
store_b,1023,2024-08-22,2024-08-23,19
store_b,1023,2024-08-23,2024-08-24,18
store_b,1023,2024-08-24,2024-08-26,17
store_b,1023,2024-08-26,2024-08-27,3
store_b,1023,2024-08-27,2024-08-28,15
store_b,1023.0,2024-08-28,2024-08-29,8
store_b,1023,2024-08-29,2024-08-30,19
store_b,1023,2024-08-30,2024-08-31,21
store_b,1023,2024-08-31,2024-09-02,20
store_b,1023,2024-09-02,2024-09-03,1
store_b,1023,2024-09-03,2024-09-04,12
store_b,1023,2024-09-04,2024-09-05,16
store_b,1023,2024-09-05,2024-09-06,9
store_b,1023,2024-09-06,2024-09-07,25
store_b,1023,2024-09-07,2024-09-09,16
store_b,1023,2024-09-09,2024-09-10,-5
store_b,1023,2024-09-10,2024-09-11,15
store_b,1023,2024-09-11,2024-09-12,9
store_b,1023,2024-09-12,2024-09-13,17
store_b,1023,2024-09-13,2024-09-14,21
store_b,1023,2024-09-14,2024-09-16,16
store_b,1023,2024-09-16,2024-09-17,0
store_b,1023,2024-09-17,2024-09-18,16
store_b,1023,2024-09-18,2024-09-19,13
store_b,1023,2024-09-19,2024-09-20,12
store_b,1023,2024-09-20,2024-09-21,17
store_b,1023,2024-09-21,2024-09-23,20
store_b,1023,2024-09-23,2024-09-24,0
store_b ,1023,2024-09-24,2024-09-25,9
store_b,1023,2024-09-25,2024-09-26,11
store_b,1023,2024-09-26,2024-09-27,13
store_b,1023,2024-09-27,2024-09-28,23
store_b,1023,2024-09-28,2024-09-30,18
store_b,1023,2024-10-01,2024-10-02,-3
store_b,1023,2024-10-02,2024-10-03,22
store_b,1023.0,2024-10-03,2024-10-04,14
store_b,1023,2024-10-04,2024-10-05,-5
store_b,1023,2024-10-05,2024-10-07,33
store_b,1023,2024-10-07,2024-10-08,3
store_b,1023.0,2024-10-08,2024-10-09,14
store_b,1023,2024-10-09,2024-10-10,12
store_b,1023,2024-10-10,2024-10-11,12
store_b,1023,2024-10-11,2024-10-12,18
store_b,1023,2024-10-12,2024-10-14,-2
store_b,1023,2024-10-14,2024-10-15,19
store_b,1023,2024-10-15,2024-10-16,13
store_b,1023,2024-10-16,2024-10-17,17
store_b,1023,2024-10-17,2024-10-18,8
store_b,1023,2024-10-18,2024-10-19,18
store_b,1023,2024-10-19,2024-10-21,23
store_b,1023,2024-10-21,2024-10-22,0
store_b,1023.0,2024-10-22,2024-10-23,13
store_b,1023,2024-10-23,2024-10-24,15
store_b,1023,2024-10-24,2024-10-25,14
store_b,1023,2024-10-25,2024-10-26,20
store_b,1023,2024-10-26,2024-10-28,22
store_b,1023,2024-10-28,2024-10-29,0
store_b,1023,2024-10-29,2024-10-30,7
store_b,1023,2024-10-30,2024-10-31,12
store_b,1023,2024-10-31,2024-11-01,9
store_b,1023,2024-11-01,2024-11-02,20
store_b,1023,2024-11-02,2024-11-04,22
store_b,1023,2024-11-04,2024-11-05,0
store_b,1023,2024-11-05,2024-11-06,13
store_b,1023,2024-11-06,2024-11-07,16
store_b,1023,2024-11-07,2024-11-08,14
store_b,1023,2024-11-08,2024-11-09,18
store_b,1023,2024-11-09,2024-11-11,23
store_b,1023,2024-11-11,2024-11-12,2
store_b,1023,2024-11-12,2024-11-13,12
store_b,1023,2024-11-13,2024-11-14,-3
store_b,1029,2024-03-15,2024-03-16,14
store_b,1023,2024-11-14,2024-11-15,23
store_b,1023,2024-11-15,2024-11-16,14
store_b,1023,2024-11-16,2024-11-18,16
store_b,1023.0,2024-11-18,2024-11-19,0
store_b,1023,2024-11-19,2024-11-20,16
store_b,1023,2024-11-20,2024-11-21,17
store_b,1023.0,2024-11-21,2024-11-22,11
store_b,1023,2024-11-22,2024-11-23,18
store_b,1023,2024-11-23,2024-11-25,17
store_b,1023,2024-11-25,2024-11-26,3
store_b,1023,2024-11-26,2024-11-27,17
store_b,1023,2024-11-27,2024-11-28,5
store_b,1023,2024-11-28,2024-11-29,12
store_b,1023,2024-11-29,2024-11-30,27
store_b,1023,2024-11-30,2024-12-02,17
store_b,1023,2024-12-02,2024-12-03,0
store_b,1023,2024-12-03,2024-12-04,12
store_b,1023,2024-12-04,2024-12-05,13
store_b,1023,2024-12-05,2024-12-06,11
store_b,1023.0,2024-12-06,2024-12-07,19
store_b,1023,2024-12-07,2024-12-09,19
store_b,1023,2024-12-09,2024-12-10,1
store_b,1023,2024-12-10,2024-12-11,12
store_b,1023.0,2024-12-11,2024-12-12,19
store_b,1023,2024-12-12,2024-12-13,10
store_b,1023,2024-12-13,2024-12-14,-3
store_b,1023,2024-12-14,2024-12-16,35
store_b,1023,2024-12-16,2024-12-17,0
store_b,1023,2024-12-17,2024-12-18,12
store_b,1023,2024-12-18,2024-12-19,12
store_b,1023,2024-12-19,2024-12-20,16
store_b,1023,2024-12-20,2024-12-21,14
store_b,1023.0,2024-12-21,2024-12-23,18
store_b,1023,2024-12-23,2024-12-24,0
store_b,1023,2024-12-24,2024-12-25,13
store_b,1023,2024-12-25,2024-12-26,14
store_b,1023,2024-12-26,2024-12-27,14
store_b,1023,2024-12-27,2024-12-28,25
store_b,1023,2024-12-28,2024-12-30,15
store_b ,1023,2024-12-30,2024-12-31,0
store_b,1023,2024-12-31,2025-01-01,8
store_b,1024,2024-01-01,2024-01-02,8
store_b,1024,2024-01-02,2024-01-03,6
store_b,1024.0,2024-01-03,2024-01-04,7
store_b,1024,2024-01-04,2024-01-05,5
store_b,1024,2024-01-05,2024-01-06,9
store_b,1024,2024-01-06,2024-01-08,6
store_b,1024,2024-01-08,2024-01-09,1
store_b,1024,2024-01-09,2024-01-10,7
store_b,1024,2024-01-10,2024-01-11,2
store_b,1024,2024-01-11,2024-01-12,6
store_b,1024,2024-01-12,2024-01-13,9
store_b,1024,2024-01-13,2024-01-15,9
store_b,1024,2024-01-15,2024-01-16,0
store_b,1024,2024-01-16,2024-01-17,5
store_b,1024,2024-01-17,2024-01-18,4
store_b,1024,2024-01-18,2024-01-19,7
store_b,1024,2024-01-19,2024-01-20,7
store_b,1024,2024-01-20,2024-01-22,8
store_b,1024,2024-01-22,2024-01-23,2
store_b,1024,2024-01-23,2024-01-24,4
store_b,1024,2024-01-24,2024-01-25,7
store_b,1024,2024-01-25,2024-01-26,9
store_b,1024,2024-01-26,2024-01-27,8
store_b,1024,2024-01-27,2024-01-29,10
store_b,1024,2024-01-29,2024-01-30,0
store_b,1024,2024-01-30,2024-01-31,1
store_b,1024,2024-01-31,2024-02-01,8
store_b,1024,2024-02-01,2024-02-02,5
store_b,1024,2024-02-02,2024-02-03,12
store_b,1024.0,2024-02-03,2024-02-05,6
store_b,1024,2024-02-05,2024-02-06,3
store_b,1024.0,2024-02-06,2024-02-07,3
store_b,1024,2024-02-07,2024-02-08,10
store_b,1024,2024-02-08,2024-02-09,5
store_b,1024,2024-02-09,2024-02-10,9
store_b,1024,2024-02-10,2024-02-12,10
store_b,1024,2024-02-12,2024-02-13,0
store_b,1024,2024-02-14,2024-02-15,10
store_b,1024,2024-02-15,2024-02-16,1
store_b,1024,2024-02-16,2024-02-17,11
store_b,1024,2024-02-17,2024-02-19,9
store_b,1024,2024-02-19,2024-02-20,0
store_b,1024,2024-02-20,2024-02-21,5
store_b,1024,2024-02-21,2024-02-22,1
store_b,1024,2024-02-22,2024-02-23,10
store_b,1024,2024-02-23,2024-02-24,4
store_b,1024,2024-02-24,2024-02-26,9
store_b,1024,2024-02-26,2024-02-27,5
store_b,1024,2024-02-27,2024-02-28,4
store_b,1024,2024-02-28,2024-02-29,8
store_b ,1024,2024-02-29,2024-03-01,4
store_b,1024,2024-03-01,2024-03-02,8
store_b,1024,2024-03-02,2024-03-04,6
store_b,1024.0,2024-03-04,2024-03-05,5
store_b,1024,2024-03-05,2024-03-06,4
store_b ,1024,2024-03-07,2024-03-08,6
store_b,1024,2024-03-08,2024-03-09,8
store_b,1024,2024-03-09,2024-03-11,12
store_b,1024,2024-03-11,2024-03-12,0
store_b,1024,2024-03-12,2024-03-13,3
store_b,1024,2024-03-13,2024-03-14,7
store_b,1024,2024-03-14,2024-03-15,7
store_b,1024,2024-03-15,2024-03-16,8
store_b,1024,2024-03-16,2024-03-18,8
store_b,1024,2024-03-18,2024-03-19,1
store_b,1024,2024-03-19,2024-03-20,2
store_b,1024,2024-03-20,2024-03-21,8
store_b,1024,2024-03-21,2024-03-22,4
store_b,1024,2024-03-22,2024-03-23,8
store_b,1024,2024-03-23,2024-03-25,7
store_b,1024,2024-03-25,2024-03-26,3
store_b,1024,2024-03-26,2024-03-27,5
store_b,1024,2024-03-27,2024-03-28,4
store_b,1024,2024-03-28,2024-03-29,7
store_b,1024,2024-03-29,2024-03-30,4
store_b,1024,2024-03-30,2024-04-01,12
store_b,1024,2024-04-01,2024-04-02,1
 store_b,1024,2024-04-02,2024-04-03,5
store_b,1024,2024-04-03,2024-04-04,4
store_b,1024,2024-04-04,2024-04-05,9
store_b,1024.0,2024-04-05,2024-04-06,7
store_b,1024,2024-04-08,2024-04-09,8
store_b,1024,2024-04-09,2024-04-10,5
store_b,1024,2024-04-10,2024-04-11,9
store_b,1024,2024-04-11,2024-04-12,4
store_b,1024,2024-04-12,2024-04-13,8
 store_b,1024,2024-04-13,2024-04-15,8
store_b,1024,2024-04-15,2024-04-16,0
store_b,1024,2024-04-16,2024-04-17,3
store_b,1024,2024-04-18,2024-04-19,9
store_b,1024,2024-04-19,2024-04-20,7
store_b,1024,2024-04-20,2024-04-22,8
store_b,1024.0,2024-04-22,2024-04-23,1
store_b,1024,2024-04-23,2024-04-24,7
store_b,1024,2024-04-24,2024-04-25,5
store_b,1024,2024-04-25,2024-04-26,8
store_b,1024,2024-04-26,2024-04-27,7
store_b,1024,2024-04-27,2024-04-29,5
store_a,1032,2024-07-01,2024-07-02,0
store_b,1024,2024-04-29,2024-04-30,1
store_b,1024,2024-05-01,2024-05-02,7
store_b,1024,2024-05-02,2024-05-03,8
store_b,1024,2024-05-03,2024-05-04,11
store_b,1024,2024-05-04,2024-05-06,-1
store_b,1024,2024-05-06,2024-05-07,7
store_b,1024,2024-05-08,2024-05-09,8
store_b,1024,2024-05-09,2024-05-10,8
store_b,1024,2024-05-10,2024-05-11,8
store_b,1024,2024-05-11,2024-05-13,8
store_b,1024,2024-05-13,2024-05-14,0
store_b,1024,2024-05-14,2024-05-15,6
store_b,1024,2024-05-15,2024-05-16,8
store_b,1024,2024-05-16,2024-05-17,3
store_b,1024,2024-05-17,2024-05-18,10
store_b,1024,2024-05-18,2024-05-20,9
store_b,1024,2024-05-20,2024-05-21,0
store_b,1024,2024-05-21,2024-05-22,8
store_b,1024,2024-05-22,2024-05-23,6
store_b,1024,2024-05-23,2024-05-24,5
store_b,1024,2024-05-24,2024-05-25,8
store_b,1024,2024-05-25,2024-05-27,9
store_b,1024,2024-05-27,2024-05-28,0
store_b,1024,2024-05-28,2024-05-29,4
store_b,1024,2024-05-29,2024-05-30,8
store_b,1024,2024-05-30,2024-05-31,4
store_b,1024,2024-05-31,2024-06-01,8
store_b,1024,2024-06-01,2024-06-03,9
store_b,1024,2024-06-03,2024-06-04,1
 store_b,1024.0,2024-06-04,2024-06-05,5
store_b,1024,2024-06-05,2024-06-06,6
store_b,1024,2024-06-06,2024-06-07,6
store_b,1024,2024-06-07,2024-06-08,11
store_b,1024,2024-06-08,2024-06-10,9
store_b,1024,2024-06-10,2024-06-11,0
store_b,1024,2024-06-11,2024-06-12,3
store_b,1024,2024-06-12,2024-06-13,7
store_b,1024,2024-06-13,2024-06-14,6
store_b ,1024,2024-06-14,2024-06-15,11
store_b,1024,2024-06-15,2024-06-17,8
store_b,1024,2024-06-17,2024-06-18,0
store_b,1024,2024-06-18,2024-06-19,2
store_b,1024,2024-06-19,2024-06-20,9
store_b,1024,2024-06-20,2024-06-21,7
store_b,1024,2024-06-21,2024-06-22,9
store_b,1024,2024-06-22,2024-06-24,6
store_b,1024,2024-06-24,2024-06-25,0
store_b,1024,2024-06-25,2024-06-26,4
store_b,1024,2024-06-26,2024-06-27,8
store_b,1024,2024-06-27,2024-06-28,1
store_b,1024,2024-06-28,2024-06-29,12
store_b,1024,2024-06-29,2024-07-01,6
store_b,1024,2024-07-01,2024-07-02,4
store_b,1024,2024-07-02,2024-07-03,4
store_b,1024,2024-07-03,2024-07-04,5
store_b,1024,2024-07-04,2024-07-05,6
store_b,1024.0,2024-07-05,2024-07-06,10
store_b,1024,2024-07-06,2024-07-08,5
store_b,1024.0,2024-07-08,2024-07-09,2
store_b,1024,2024-07-09,2024-07-10,8
store_b,1024,2024-07-10,2024-07-11,3
store_b,1024,2024-07-11,2024-07-12,6
store_b,1024,2024-07-12,2024-07-13,10
store_b,1024,2024-07-13,2024-07-15,12
store_b,1024,2024-07-15,2024-07-16,0
